編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLOLPHPFFDJ17CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPUPMLLMPHPFFBJ07CC,9,145.96,住家用,鋼筋混凝土造,100年3月22日,十四層,
RPUPMLLMPHPFFBJ07CC,9,103.75,見其他登記事項,鋼筋混凝土造,100年3月22日,十四層,
