編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLTKQHPFFDK27DA,,226.40,住家用,鋼筋混凝土造,109年6月4日,三層,一層 二層 三層 見其他登記事項
RPPOMLTKQHPFFDK37DA,,229.78,住家用,鋼筋混凝土造,109年6月4日,三層,一層 二層 三層 見其他登記事項
RPXNMLTKQHPFFDK08DA,,225.04,住家用,鋼筋混凝土造,109年6月4日,三層,一層 二層 三層 見其他登記事項
RPRNMLKLQHPFFDK66DA,,226.40,住家用,鋼筋混凝土造,109年6月4日,三層,一層 二層 三層 見其他登記事項
RPTOMLTKQHPFFDK77DA,36,232.29,住家用,加強磚造,73年9月13日,二層,一層 二層 騎樓 走廊
RPUOMLTKQHPFFDK87DA,4,101.33,住家用,鋼筋混凝土造,105年4月6日,四層,二層
RPUOMLTKQHPFFDK87DA,4,35.37,共有部分,鋼筋混凝土造,105年4月6日,四層,
RPQNMLKLQHPFFDK56DA,44,95.55,住家用,鋼筋混凝土造,65年7月2日,二層,一層 二層
RPSOMLRLPHPFFDK47DA,10,73.07,見其他登記事項,鋼筋混凝土造,99年2月11日,五層,三層
RPSOMLRLPHPFFDK47DA,10,37.09,共有部分,鋼筋混凝土造,99年2月11日,五層,
RPUNMLKMPHPFFDK96DA,19,22.11,住家用,鋼筋混凝土造,90年6月29日,三層,二層
RPUNMLKMPHPFFDK96DA,19,6.75,見其他登記事項,鋼筋混凝土造,90年6月29日,三層,
RPQQMLLLPHPFFDK86DA,15,30.01,見其他登記事項,鋼筋混凝土造,94年11月4日,,
RPQQMLLLPHPFFDK86DA,15,229.95,住家用,鋼筋混凝土造,94年11月4日,03,一層 二層 三層 屋頂突出物 地下層
RPUNMLMKQHPFFDK07DA,3,135.78,見其他登記事項,鋼筋混凝土造,106年10月13日,十四層,五層
RPUNMLMKQHPFFDK07DA,3,98.17,共有部分,鋼筋混凝土造,106年10月13日,十四層,
RPRNMLQJQHPFFBK86DA,29,64.51,見其他登記事項,鋼筋混凝土造,80年5月31日,,九層
RPRNMLQJQHPFFBK86DA,29,31.78,共有部分,鋼筋混凝土造,80年5月31日,,
RPUNMLTKQHPFFBK57DA,,95.87,住家用,鋼筋混凝土造,107年12月5日,五層,三層
RPUNMLTKQHPFFBK57DA,,43.83,見其他登記事項,鋼筋混凝土造,107年12月5日,五層,
RPVNMLOJQHPFFBK07DA,13,20.98,住家用,鋼筋混凝土造,96年7月16日,十層,二層
RPVNMLOJQHPFFBK07DA,13,11.23,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPTNMLLLQHPFFBK76DA,,215.91,住家用,鋼筋混凝土造,87年10月1日,四層,一層 二層 三層 四層
RPVNMLKLQHPFFCK96DA,13,89.22,見其他登記事項,鋼筋混凝土造,96年7月2日,三層,一層 二層 三層 屋頂突出物
RPVNMLKLQHPFFCK96DA,13,89.22,見其他登記事項,鋼筋混凝土造,96年7月2日,三層,一層 二層 三層 屋頂突出物
RPRNMLLLQHPFFCK66DA,1,156.74,見其他登記事項,鋼筋混凝土造,108年10月14日,三層,一層 二層 三層
RPSNMLKLQHPFFCK66DA,,94.06,住家用,加強磚造,,二層,一層 二層
RPRNMLMKQHPFFCK66DA,,209.30,住家用,鋼筋混凝土造,109年5月29日,四層,一層 二層 三層 四層
RPXNMLLLQHPFFDK37DA,26,179.55,住家用,鋼筋混凝土造,83年6月7日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLMKQHPFFFK27DA,36,110.48,住家用,鋼筋混凝土造,73年7月6日,二層,一層 二層
RPQNMLRKQHPFFFK37DA,26,4.06,共有部分,鋼筋混凝土造,83年12月12日,七層,
RPQNMLRKQHPFFFK37DA,26,44.83,住家用,鋼筋混凝土造,83年12月12日,七層,六層
RPQNMLRKQHPFFFK37DA,26,8.84,見其他登記事項,鋼筋混凝土造,83年12月12日,七層,
RPPOMLTLPHPFFDK37DA,26,170.54,住家用,鋼筋混凝土造,83年6月20日,四層,一層 二層 三層 四層
RPPNMLLLQHPFFFK86EA,26,6.43,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPPNMLLLQHPFFFK86EA,26,6.43,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPPNMLLLQHPFFFK86EA,26,43.91,住家用,鋼筋混凝土造,83年7月12日,六層,三層
RPPNMLLLQHPFFFK86EA,26,43.91,住家用,鋼筋混凝土造,83年7月12日,六層,三層
RPPNMLLLQHPFFFK86EA,26,6.75,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPPNMLLLQHPFFFK86EA,26,6.75,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPOOMLOLQHPFFFK07DA,23,83.27,住家用,鋼筋混凝土造,86年1月29日,九層,六層
RPOOMLOLQHPFFFK07DA,23,16.90,見其他登記事項,鋼筋混凝土造,86年1月29日,,
RPOOMLOLQHPFFFK07DA,23,2.78,見其他登記事項,鋼筋混凝土造,86年1月29日,九層,
RPPOMLOLQHPFFFK17DA,23,19.39,見其他登記事項,鋼筋混凝土造,86年8月27日,,
