鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮環中街61~90號,85.0,商,,,1090623,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0681003,227.28,2,0,2,有,無,無,18000,79,,0.0,0,,RPRNMLLLPHPFFHN47CC
彰化市,房地(土地+建物),彰化縣彰化市彰水路121~150號,115.0,工,,,1090721,土地1建物1車位0,全,3,透天厝,住工用,鋼筋混凝土造,0780414,176.17,0,0,0,無,無,有,27000,153,,0.0,0,,RPXOMLMLPHPFFAN57CC
彰化市,建物,彰化縣彰化市金馬路二段271~300號,0.0,住,,,1090703,土地0建物1車位0,見其他登記事項,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040209,334.62,5,2,6,有,無,無,50000,149,,0.0,0,,RPXNMLNLPHPFFAN57CC
福興鄉,土地,秀安段271~300地號,1981.0,,特定農業區,農牧用地,1090723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,20000,10,,0.0,0,,RPUNMLNLPHPFFCN47CC
和美鎮,房地(土地+建物),彰化縣和美鎮忠誠路137巷1~30號,74.0,住,,,1090720,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0831102,176.76,3,2,3,有,無,無,13000,74,,0.0,0,,RPUNMLSLPHPFFBN87CC
彰化市,土地,三民段1051~1080地號,118.0,商,,,1090630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,3333,28,,0.0,0,,RPWNMLLMPHPFFAN37CC
員林市,建物,彰化縣員林市靜修路31~60號,127.92,商,,,1090713,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土加強磚造,0340901,123.22,0,0,0,無,無,無,48000,390,,0.0,0,,RPUOMLLMPHPFFDN67DC
