鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
北屯區,房地(土地+建物)+車位,綏遠路二段241~270號,19.59,其他,,,1090709,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810324,185.46,4,2,2,有,有,8200000,44214,坡道機械,0.0,0,,RPWSMLLLQHPFFBB66DA,143.51,18.07,0.0,有
北屯區,房地(土地+建物)+車位,安順東十街91~120號,18.88,其他,,,1090728,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811113,127.48,3,2,2,有,有,5780000,45340,坡道機械,0.0,0,,RPVRMLLLQHPFFBB09DA,81.6,15.85,0.0,有
北區,房地(土地+建物)+車位,忠太東路91~120號,7.28,其他,,,1090719,土地1建物1車位1,一層,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840607,86.04,1,1,1,有,有,5880000,68340,坡道機械,0.0,0,夾層;,RPWQMLKLQHPFFBB98DA,64.12,0.0,0.0,有
北區,房地(土地+建物)+車位,青島東街1~30號,13.04,其他,,,1090719,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,132.45,3,2,2,有,有,9580000,72329,坡道機械,21.34,0,陽台外推;,RPXQMLKLQHPFFBB09DA,70.3,11.89,0.0,有
北屯區,房地(土地+建物)+車位,崇德五路146巷1~30號,37.02,其他,,,1090613,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801207,255.66000000000003,4,2,2,有,有,12000000,46937,坡道平面,0.0,0,,RPXNMLLLQHPFFBB88DA,196.28,14.43,0.0,有
北區,房地(土地+建物)+車位,育樂街61~90號,9.44,其他,,,1090813,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,107.38,1,1,1,有,有,8080000,94609,坡道平面,34.66,1200000,,RPOOMLLLQHPFFBB08DA,45.01,5.2,0.0,有
北屯區,房地(土地+建物),遼寧路一段31巷1~30號,77.79,其他,,,1090726,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080625,224.18,5,4,4,有,無,23300000,103934,,0.0,0,,RPVOMLLLQHPFFBB78DA,201.47,22.71,0.0,無
北屯區,房地(土地+建物),昌平路二段50之6巷2弄1~30號,19.75,其他,,,1090722,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810228,117.15,3,2,2,有,有,5400000,46095,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPPMLLLQHPFFBB28DA,72.96,11.74,0.0,有
北屯區,房地(土地+建物),太原路三段541~570號,8.0,其他,,,1090723,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840409,79.33,2,1,1,有,有,4300000,54204,,0.0,0,,RPQPMLLLQHPFFBB38DA,53.19,5.4,0.0,有
北屯區,房地(土地+建物)+車位,旱溪西路三段151~180號,32.12,其他,,,1090728,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090329,175.07,3,2,2,有,有,11370000,64945,坡道平面,0.0,0,,RPRPMLLLQHPFFBB48DA,82.42,9.53,0.0,有
北屯區,房地(土地+建物),興安路二段31~60號,11.21,其他,,,1090721,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840714,67.65,2,2,1,有,有,4150000,61345,,0.0,0,,RPTRMLKLQHPFFBB78DA,46.9,3.36,0.0,有
北區,房地(土地+建物)+車位,興進路241~270號,8.22,其他,,,1090713,土地2建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050717,162.44,3,2,2,有,有,11680000,71903,升降機械,10.26,0,,RPQNMLLLQHPFFBB18DA,88.76,17.66,0.0,有
北屯區,房地(土地+建物)+車位,崇德六路91~120號,11.7,其他,,,1090719,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970930,95.82,2,1,1,有,有,8250000,86099,坡道機械,13.23,0,,RPRNMLLLQHPFFBB28DA,50.37,6.77,0.0,有
北屯區,房地(土地+建物)+車位,景賢路151~180號,22.99,其他,,,1090727,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051228,193.01,3,2,2,有,有,13500000,69945,坡道平面,32.52,0,,RPOPMLKLQHPFFBB08DA,99.68,8.62,0.0,有
