編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLMLPHPFFAN57CC,31,176.17,住工用,鋼筋混凝土造,78年4月14日,三層,
RPUNMLSLPHPFFBN87CC,26,176.76,見其他登記事項,鋼筋混凝土造,83年11月2日,四層,
RPUOMLLMPHPFFDN67DC,75,123.22,商業用,鋼筋混凝土加強磚造,34年9月1日,四層,
RPRNMLLLPHPFFHN47CC,41,227.28,住商用,鋼筋混凝土造,68年10月3日,三層,
RPXNMLNLPHPFFAN57CC,5,329.01,見其他登記事項,鋼筋混凝土造,104年2月9日,五層,
RPXNMLNLPHPFFAN57CC,5,5.61,見其他登記事項,鋼筋混凝土造,104年2月9日,一層,
