編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLLLPHPFFCQ97EC,1,294.63,見其他登記事項,見其他登記事項,108年10月14日,一層,
RPXNMLLLPHPFFCQ08EC,47,57.95,住家用,見使用執照,62年11月15日,一層,
RPXNMLLLPHPFFCQ08EC,47,192.56,工業用,鐵造,62年11月15日,一層,
