鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
新莊區,房地(土地+建物)+車位,福美街151~180號,29.84,其他,,,1090623,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080527,183.94,3,2,2,有,無,23750000,151504,坡道平面,42.03,2250000,,RPSNNLTKQHPFFBF96DA,76.48,6.63,7.26,有
林口區,房地(土地+建物)+車位,中華一路61~90號,32.0,其他,,,1090709,土地1建物1車位2,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030513,371.32000000000005,3,2,2,有,有,33330000,89761,坡道平面,43.68,0,,RPUSMLKLQHPFFBF76DA,201.57,7.42,23.47,有
五股區,土地,五股坑二段31~60地號,50.0,其他,,,1090802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,6000,,0.0,0,,RPWNMLLLQHPFFBF56DA,0.0,0.0,0.0,無
林口區,房地(土地+建物)+車位,文化二路一段121~150號,14.12,其他,,,1090726,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,105.81,2,1,1,有,有,10600000,100180,塔式車位,12.49,0,,RPXOMLLLQHPFFBF76DA,56.37,0.0,8.03,有
五股區,房地(土地+建物),凌雲路一段156巷1~30號,26.39,其他,,,1090703,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090525,77.97,2,1,1,有,有,6180000,79261,,0.0,0,,RPPPMLLLQHPFFBF68DA,49.53,1.57,7.14,有
新莊區,房地(土地+建物),中和街175巷1~30號,11.54,其他,,,1090621,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831111,75.46000000000001,2,2,1,有,有,7980000,105751,,0.0,0,,RPRPMLLLQHPFFBF88DA,52.25,0.0,7.32,有
新莊區,房地(土地+建物)+車位,天祥街91~120號,21.53,其他,,,1090724,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980612,179.44,3,2,2,有,有,14500000,80807,坡道平面,0.0,0,,RPTPMLLLQHPFFBF09DA,81.62,3.34,8.94,有
林口區,房地(土地+建物)+車位,中山路511~540號,15.03,其他,,,1090712,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,156.68,3,2,2,有,有,10700000,68292,坡道平面,32.43,0,,RPUWMLKLQHPFFBF17DA,82.65,0.0,6.28,有
林口區,房地(土地+建物)+車位,信義路361~390號,8.96,其他,,,1090726,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990105,87.78999999999999,1,1,1,有,有,6500000,74040,坡道平面,24.16,0,,RPWOMLTKQHPFFBF37DA,36.94,3.89,2.4,有
林口區,房地(土地+建物)+車位,三民路175巷1~30號,20.42,其他,,,1090709,土地1建物1車位1,一層，見其他登記事項,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090106,102.80000000000001,0,1,1,有,有,17180000,200475,坡道平面,27.08,2000000,夾層;,RPQPMLKLQHPFFBF68DA,44.56,0.0,5.54,有
新莊區,房地(土地+建物),榮華路二段91~120號,10.45,其他,,,1090614,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,68.09,0,0,0,無,有,10300000,151270,,0.0,0,,RPORMLKLQHPFFBF68DA,39.9,0.0,4.46,有
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,13.86,其他,,,1090806,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,139.42000000000002,0,0,0,無,有,15550000,147841,坡道平面,49.12,2200000,,RPRRMLKLQHPFFBF98DA,54.87,0.0,3.96,有
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,10.45,其他,,,1090621,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,117.21,0,0,0,無,有,11300000,129975,坡道平面,49.12,2450000,,RPTRMLKLQHPFFBF56DA,39.9,0.0,4.46,有
新莊區,房地(土地+建物),榮華路二段91~120號,10.45,其他,,,1090616,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,68.09,0,0,0,無,有,10280000,150977,,0.0,0,,RPURMLKLQHPFFBF66DA,39.9,0.0,4.46,有
泰山區,房地(土地+建物)+車位,明志路二段232巷1~30號,21.36,其他,,,1090721,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090316,121.35,2,2,1,有,有,10000000,84951,坡道平面,26.59,1950000,,RPPOMLOLQHPFFBF88DA,55.53,5.63,4.09,有
新店區,房地(土地+建物),安和路三段31~60號,24.85,其他,,,1090717,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680807,81.5,3,2,1,有,無,6800000,83436,,0.0,0,,RPTNMLLLQHPFFCF98DA,81.5,0.0,0.0,無
新店區,房地(土地+建物)+車位,中興路二段241~270號,18.82,其他,,,1090808,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081105,180.46,3,2,2,有,有,31780000,190439,坡道平面,25.66,2300000,,RPQNMLOLQHPFFCF98DA,91.9,6.19,5.64,有
新店區,房地(土地+建物)+車位,竹林路31~60號,15.15,其他,,,1090625,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880703,112.09,3,2,2,有,有,8500000,75832,坡道機械,16.79,0,,RPSNMLOLQHPFFCF56DA,74.72,0.0,6.07,有
新店區,房地(土地+建物),寶橋路55巷1~30號,30.56,其他,,,1090715,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611222,95.32,3,2,2,有,無,16100000,168905,,0.0,0,陽台外推;,RPQUMLRKQHPFFCF27DA,95.32,0.0,0.0,無
新店區,房地(土地+建物)+車位,新和街48巷1~30號,21.93,其他,,,1090716,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860828,152.4,3,2,2,有,有,14000000,91864,坡道平面,0.0,0,,RPPOMLTKQHPFFCF76DA,77.0,0.0,8.73,有
汐止區,房地(土地+建物),茄苳路88巷6弄1~30號,40.13,其他,,,1090802,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,64.7,2,1,1,有,無,4300000,66461,,0.0,0,,RPUNMLPKQHPFFDF86DA,64.7,0.0,0.0,無
