編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLPLQHPFFAI76DA,28,39.89,共有部份,鋼筋混凝土造,81年5月13日,七層,
RPPPMLNLPHPFFAI98DA,14,217.08,見其他登記事項,鋼筋混凝土造,95年8月22日,四層,一層 二層 三層 四層
RPXNMLPLQHPFFAI27DA,25,78.61,住家用,鋼筋混凝土造,84年10月4日,十一層,五層
RPXNMLPLQHPFFAI27DA,25,16.63,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPXNMLPLQHPFFAI27DA,25,9.45,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPSNMLKKQHPFFAI78DA,24,31.04,住家用,鋼筋混凝土造,85年6月18日,九層,六層
RPSNMLKKQHPFFAI78DA,24,11.92,共有部份,鋼筋混凝土造,85年6月18日,九層,
RPXNMLLLQHPFFAI86DA,28,.01,共有部份,鋼筋混凝土造,81年9月14日,九層,
RPXNMLLLQHPFFAI86DA,28,2.83,共有部份,鋼筋混凝土造,81年9月14日,九層,
RPXNMLLLQHPFFAI86DA,28,9.59,共有部份,鋼筋混凝土造,81年9月14日,九層,
RPXNMLLLQHPFFAI86DA,28,9.74,見其他登記事項,鋼筋混凝土造,81年9月14日,九層,通道 地下層
RPXNMLLLQHPFFAI86DA,28,72.65,住家用,鋼筋混凝土造,81年9月14日,九層,七層
RPUNMLRKQHPFFAI07DA,31,88.65,住家用,鋼筋混凝土造,78年7月3日,十二層,七層
RPUNMLRKQHPFFAI07DA,31,11.96,共有部份,鋼筋混凝土造,78年7月3日,十二層,
RPUNMLRKQHPFFAI07DA,31,9.50,共有部份,鋼筋混凝土造,78年7月3日,十二層,
RPROMLSKQHPFFAI96DA,4,471.85,見其他登記事項,見其他登記事項,105年8月17日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPROMLSKQHPFFAI96DA,4,7.85,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPROMLSKQHPFFAI96DA,4,38.07,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPTNMLPLQHPFFAI86DA,36,85.01,住商用,鋼筋混凝土造,73年2月20日,五層,一層 二層 騎樓
RPTNMLPLQHPFFAI86DA,36,86.03,住商用,鋼筋混凝土造,73年2月20日,五層,一層 二層 騎樓
RPWNMLPLQHPFFAI17DA,6,206.12,見其他登記事項,見其他登記事項,103年3月20日,四層,一層 二層 三層 四層
RPWNMLPLQHPFFAI17DA,6,.17,見其他登記事項,見其他登記事項,103年3月20日,一層,
RPQQMLOLQHPFFAI76DA,27,32.84,住家用,鋼筋混凝土造,82年5月6日,七層,六層
RPQQMLOLQHPFFAI76DA,27,14.89,共有部份,鋼筋混凝土造,82年5月6日,七層,
RPSNMLOLQHPFFAI76EA,26,32.37,住家用,鋼筋混凝土造,83年5月6日,七層,三層
RPSNMLOLQHPFFAI76EA,26,6.61,共有部份,鋼筋混凝土造,83年5月6日,七層,
RPSNMLOLQHPFFAI76EA,26,6.21,共有部份,鋼筋混凝土造,83年5月6日,七層,
RPXNMLPLQHPFFAI37EA,16,108.26,住家用,鋼筋混凝土造,93年11月3日,十四層,四層
RPXNMLPLQHPFFAI37EA,16,75.38,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPPNMLNLQHPFFAI88DA,2,267.90,住家用,見其他登記事項,107年6月27日,三層,一層 二層 三層 見其他登記事項
RPQNMLPLQHPFFAI56DA,36,18.05,住家用,鋼筋混凝土造,73年7月27日,十層,九層
RPQNMLPLQHPFFAI56DA,36,3.00,共有部份,鋼筋混凝土造,73年7月27日,十層,
RPQNMLPLQHPFFAI56DA,36,1.99,共有部份,鋼筋混凝土造,73年7月27日,十層,
RPUOMLPLQHPFFAI07DA,24,16.21,商業用,鋼筋混凝土造,85年3月1日,十一層,十層
RPUOMLPLQHPFFAI07DA,24,11.27,共有部份,鋼筋混凝土造,85年3月1日,十一層,
RPUOMLPLQHPFFAI07DA,24,2.10,共有部份,鋼筋混凝土造,85年3月1日,十一層,
RPOOMLQLQHPFFAI56DA,5,165.97,住家用,見其他登記事項,104年12月31日,三層,一層 二層 三層
RPTOMLQLQHPFFAI07DA,13,244.60,見其他登記事項,鋼筋混凝土造,96年12月11日,四層,一層 二層 三層 四層
RPRPMLPLQHPFFAI86DA,12,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPRPMLPLQHPFFAI86DA,12,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPOPMLQLQHPFFAI66DA,50,46.10,住家用,木造,59年10月10日,一層,一層
RPPOMLQLQHPFFAI76EA,25,83.81,住家用,鋼筋混凝土造,84年8月16日,十八層,三層
RPPOMLQLQHPFFAI76EA,25,29.05,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPQOMLQLQHPFFAI86EA,32,91.15,住家用,鋼筋混凝土造,78年1月17日,七層,六層 走廊
RPQOMLQLQHPFFAI86EA,32,14.18,共有部份,鋼筋混凝土造,78年1月17日,七層,
RPUNMLOLQHPFFAI86DA,,92.49,見其他登記事項,見其他登記事項,109年2月27日,九層,一層 見其他登記事項
RPUNMLOLQHPFFAI86DA,,92.49,見其他登記事項,見其他登記事項,109年2月27日,九層,一層 見其他登記事項
RPUNMLOLQHPFFAI86DA,,23.97,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUNMLOLQHPFFAI86DA,,23.97,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUNMLOLQHPFFAI86DA,,26.41,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUNMLOLQHPFFAI86DA,,26.41,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWNMLOLQHPFFAI07DA,,81.46,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPWNMLOLQHPFFAI07DA,,50.89,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWNMLOLQHPFFAI07DA,,23.25,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVNMLOLQHPFFAI96DA,,39.86,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPVNMLOLQHPFFAI96DA,,10.33,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVNMLOLQHPFFAI96DA,,11.38,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXNMLOLQHPFFAI17DA,,74.73,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPXNMLOLQHPFFAI17DA,,49.14,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXNMLOLQHPFFAI17DA,,21.33,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPOMLOLQHPFFAI09DA,,86.48,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPPOMLOLQHPFFAI09DA,,85.24,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPOMLOLQHPFFAI09DA,,24.69,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPOOMLOLQHPFFAI98DA,,40.78,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPOOMLOLQHPFFAI98DA,,10.56,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPOOMLOLQHPFFAI98DA,,11.65,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPROMLOLQHPFFAI66DA,,84.55,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPROMLOLQHPFFAI66DA,,51.67,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPROMLOLQHPFFAI66DA,,24.14,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSOMLOLQHPFFAI76DA,,85.30,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPSOMLOLQHPFFAI76DA,,55.16,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSOMLOLQHPFFAI76DA,,24.35,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQOMLOLQHPFFAI56DA,,80.07,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPQOMLOLQHPFFAI56DA,,32.33,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQOMLOLQHPFFAI56DA,,22.85,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTOMLOLQHPFFAI86DA,,77.50,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPTOMLOLQHPFFAI86DA,,82.90,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTOMLOLQHPFFAI86DA,,22.12,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUOMLOLQHPFFAI96DA,,43.78,見其他登記事項,見其他登記事項,109年2月27日,九層,五層
RPUOMLOLQHPFFAI96DA,,22.92,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUOMLOLQHPFFAI96DA,,12.50,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWOMLOLQHPFFAI17DA,,85.41,見其他登記事項,見其他登記事項,109年2月27日,九層,五層
RPWOMLOLQHPFFAI17DA,,51.90,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWOMLOLQHPFFAI17DA,,24.39,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVOMLOLQHPFFAI07DA,,43.78,見其他登記事項,見其他登記事項,109年2月27日,九層,五層
RPVOMLOLQHPFFAI07DA,,41.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVOMLOLQHPFFAI07DA,,12.50,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXOMLOLQHPFFAI27DA,,80.56,見其他登記事項,見其他登記事項,109年2月27日,九層,五層
RPXOMLOLQHPFFAI27DA,,83.72,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXOMLOLQHPFFAI27DA,,23.00,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVNMLTKQHPFFAI37DA,,81.73,住家用,鋼筋混凝土加強磚造,62年2月12日,二層,一層 二層
RPOPMLOLQHPFFAI09DA,,40.36,見其他登記事項,見其他登記事項,109年2月27日,九層,六層
RPOPMLOLQHPFFAI09DA,,40.23,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPOPMLOLQHPFFAI09DA,,11.52,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRPMLOLQHPFFAI76DA,,41.49,見其他登記事項,見其他登記事項,109年2月27日,九層,七層
RPRPMLOLQHPFFAI76DA,,10.75,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRPMLOLQHPFFAI76DA,,11.85,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWPMLOLQHPFFAI27DA,,66.02,見其他登記事項,見其他登記事項,109年2月27日,九層,一層 見其他登記事項
RPWPMLOLQHPFFAI27DA,,28.70,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWPMLOLQHPFFAI27DA,,18.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPPMLOLQHPFFAI56DA,,77.59,見其他登記事項,見其他登記事項,109年2月27日,九層,六層
RPPPMLOLQHPFFAI56DA,,35.00,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPPMLOLQHPFFAI56DA,,22.15,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVPMLOLQHPFFAI17DA,,48.90,見其他登記事項,見其他登記事項,109年2月27日,九層,一層 見其他登記事項
RPVPMLOLQHPFFAI17DA,,24.25,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVPMLOLQHPFFAI17DA,,13.41,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUPMLOLQHPFFAI07DA,,48.73,見其他登記事項,見其他登記事項,109年2月27日,九層,一層 見其他登記事項
RPUPMLOLQHPFFAI07DA,,42.39,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUPMLOLQHPFFAI07DA,,13.36,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQPMLOLQHPFFAI66DA,,74.60,見其他登記事項,見其他登記事項,109年2月27日,九層,七層
RPQPMLOLQHPFFAI66DA,,49.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQPMLOLQHPFFAI66DA,,21.29,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSPMLOLQHPFFAI86DA,,80.38,見其他登記事項,見其他登記事項,109年2月27日,九層,七層
RPSPMLOLQHPFFAI86DA,,53.92,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSPMLOLQHPFFAI86DA,,22.95,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPNMLMLQHPFFAI78DA,3,82.39,住家用,見其他登記事項,106年9月20日,九層,二層
RPPNMLMLQHPFFAI78DA,3,16.50,見其他登記事項,見其他登記事項,106年9月20日,九層,
RPPNMLMLQHPFFAI78DA,3,39.18,見其他登記事項,見其他登記事項,106年9月20日,九層,
RPTPMLOLQHPFFAI96DA,,77.56,見其他登記事項,見其他登記事項,109年2月27日,九層,八層
RPTPMLOLQHPFFAI96DA,,49.88,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTPMLOLQHPFFAI96DA,,22.14,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPOQMLOLQHPFFAI56DA,,44.14,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPOQMLOLQHPFFAI56DA,,23.01,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPOQMLOLQHPFFAI56DA,,12.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRQMLOLQHPFFAI86DA,,49.96,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPRQMLOLQHPFFAI86DA,,12.95,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRQMLOLQHPFFAI86DA,,13.69,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXPMLOLQHPFFAI37DA,,58.44,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPXPMLOLQHPFFAI37DA,,44.92,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXPMLOLQHPFFAI37DA,,16.02,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSQMLOLQHPFFAI96DA,,64.81,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPSQMLOLQHPFFAI96DA,,46.57,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPSQMLOLQHPFFAI96DA,,17.77,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUQMLOLQHPFFAI17DA,,62.69,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPUQMLOLQHPFFAI17DA,,16.26,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPUQMLOLQHPFFAI17DA,,17.19,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVQMLOLQHPFFAI27DA,,63.64,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPVQMLOLQHPFFAI27DA,,28.06,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPVQMLOLQHPFFAI27DA,,17.44,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPQMLOLQHPFFAI66DA,,44.14,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPPQMLOLQHPFFAI66DA,,23.01,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPQMLOLQHPFFAI66DA,,12.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTQMLOLQHPFFAI07DA,,55.06,見其他登記事項,見其他登記事項,109年2月27日,九層,二層
RPTQMLOLQHPFFAI07DA,,14.28,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTQMLOLQHPFFAI07DA,,15.10,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXQMLOLQHPFFAI47DA,,57.34,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPXQMLOLQHPFFAI47DA,,47.95,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPXQMLOLQHPFFAI47DA,,15.72,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWQMLOLQHPFFAI37DA,,64.81,見其他登記事項,見其他登記事項,109年2月27日,九層,三層
RPWQMLOLQHPFFAI37DA,,28.38,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPWQMLOLQHPFFAI37DA,,17.77,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPORMLOLQHPFFAI66DA,,61.89,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPORMLOLQHPFFAI66DA,,27.60,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPORMLOLQHPFFAI66DA,,16.97,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPRMLOLQHPFFAI76DA,,42.99,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPPRMLOLQHPFFAI76DA,,44.23,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPRMLOLQHPFFAI76DA,,11.79,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQRMLOLQHPFFAI86DA,,53.37,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPQRMLOLQHPFFAI86DA,,25.40,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPQRMLOLQHPFFAI86DA,,14.63,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRRMLOLQHPFFAI96DA,,72.48,見其他登記事項,見其他登記事項,109年2月27日,九層,四層
RPRRMLOLQHPFFAI96DA,,18.78,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPRRMLOLQHPFFAI96DA,,19.87,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPTOMLPLQHPFFAI96DA,27,53.46,住家用,鋼筋混凝土造,82年10月18日,十四層,三層
RPTOMLPLQHPFFAI96DA,27,17.25,共有部份,鋼筋混凝土造,82年10月18日,十四層,
RPRNMLSLQHPFFAI07EA,28,99.43,住家用,鋼筋混凝土造,81年7月28日,十四層,十三層
RPRNMLSLQHPFFAI07EA,28,13.43,共有部份,鋼筋混凝土造,81年7月28日,十四層,
RPRNMLSLQHPFFAI07EA,28,18.15,共有部份,鋼筋混凝土造,81年7月28日,十四層,
RPRNMLSLQHPFFAI07EA,28,15.33,共有部份,鋼筋混凝土造,81年7月28日,十四層,
RPQNMLSLQHPFFAI86DA,28,102.10,住家用,鋼筋混凝土造,81年8月4日,十層,八層
RPQNMLSLQHPFFAI86DA,28,22.51,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPQNMLSLQHPFFAI86DA,28,12.80,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPVOMLQLQHPFFAI27DA,26,126.79,住家用,鋼筋混凝土造,83年7月4日,十二層,十一層
RPVOMLQLQHPFFAI27DA,26,8.33,共有部份,鋼筋混凝土造,83年7月4日,十二層,
RPVOMLQLQHPFFAI27DA,26,23.96,共有部份,鋼筋混凝土造,83年7月4日,十二層,
