編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLSKQHPFFHB17DA,26,18.45,共有部份,鋼筋混凝土造,83年8月6日,八層,
RPTOMLSKQHPFFHB17DA,26,18.45,共有部份,鋼筋混凝土造,83年8月6日,八層,
RPPNMLKLQHPFFCB08DA,38,87.46,住家用,鋼筋混凝土造,71年10月29日,五層,一層
RPPNMLKLQHPFFCB08DA,38,8.66,見其他登記事項,鋼筋混凝土造,71年10月29日,五層,
RPXUMLTKQHPFFCB77DA,34,188.22,住家用,鋼筋混凝土造,75年6月25日,三層,一層 二層 三層
RPXUMLTKQHPFFCB77DA,34,101.37,共有部份,鋼筋混凝土造,75年6月25日,五層,
RPXQMLTKQHPFFCB37DA,5,148.38,見其他登記事項,鋼筋混凝土造,104年3月19日,十五層,十五層
RPXQMLTKQHPFFCB37DA,5,40.62,見其他登記事項,鋼筋混凝土造,104年3月19日,十五層,
RPXQMLTKQHPFFCB37DA,5,99.11,見其他登記事項,鋼筋混凝土造,104年3月19日,十五層,
RPTQMLTKQHPFFCB96DA,24,17.54,共有部份,鋼筋混凝土造,85年6月11日,十二層,
RPTQMLTKQHPFFCB96DA,24,17.54,共有部份,鋼筋混凝土造,85年6月11日,十二層,
RPTQMLTKQHPFFCB96DA,24,42.52,住家用,鋼筋混凝土造,85年6月11日,十二層,三層
RPTQMLTKQHPFFCB96DA,24,42.52,住家用,鋼筋混凝土造,85年6月11日,十二層,三層
RPWOMLTKQHPFFCB07DA,35,84.38,住家用,鋼筋混凝土造,75年1月17日,五層,三層
RPWOMLTKQHPFFCB07DA,35,5.20,共有部份,鋼筋混凝土造,75年1月17日,五層,
RPTTMLSKQHPFFCB17DA,32,77.01,住家用,鋼筋混凝土造,77年8月25日,五層,二層
RPTTMLSKQHPFFCB17DA,32,10.03,共有部份,鋼筋混凝土造,77年8月25日,五層,
RPOOMLTKQHPFFCB88DA,11,68.22,住家用,鋼筋混凝土造,98年8月13日,十八層,四層
RPOOMLTKQHPFFCB88DA,11,41.43,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPOOMLTKQHPFFCB88DA,11,23.77,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRTMLSKQHPFFCB96DA,1,52.22,見其他登記事項,鋼筋混凝土造,108年6月17日,九層,二層
RPRTMLSKQHPFFCB96DA,1,74.92,見其他登記事項,鋼筋混凝土造,108年6月17日,九層,
RPRSMLSKQHPFFCB86DA,8,70.59,住家用,鋼筋混凝土造,101年2月24日,十二層,七層
RPRSMLSKQHPFFCB86DA,8,20.85,見其他登記事項,鋼筋混凝土造,101年2月24日,十二層,
RPRSMLSKQHPFFCB86DA,8,37.40,見其他登記事項,鋼筋混凝土造,101年2月24日,十二層,
RPVTMLTKQHPFFCB47DA,14,47.34,見其他登記事項,鋼筋混凝土造,95年6月15日,八層,一層 二層
RPVTMLTKQHPFFCB47DA,14,38.46,見其他登記事項,鋼筋混凝土造,95年6月15日,八層,
RPUTMLTKQHPFFCB37DA,5,200.20,見其他登記事項,鋼筋混凝土造,104年4月27日,二十九層,二十九層
RPUTMLTKQHPFFCB37DA,5,87.05,見其他登記事項,鋼筋混凝土造,104年4月27日,二十九層,
RPUTMLTKQHPFFCB37DA,5,67.61,見其他登記事項,鋼筋混凝土造,104年4月27日,二十九層,
RPXTMLTKQHPFFCB67DA,26,39.91,見其他登記事項,鋼筋混凝土造,83年7月13日,十六層,八層
RPXTMLTKQHPFFCB67DA,26,4.58,共有部份,鋼筋混凝土造,83年7月13日,十六層,
RPXTMLTKQHPFFCB67DA,26,11.87,共有部份,鋼筋混凝土造,83年7月13日,十六層,
RPOQMLKLQHPFFCB28DA,22,103.72,住家用,鋼筋混凝土造,87年2月27日,八層,八層
RPOQMLKLQHPFFCB28DA,22,67.43,共有部份,鋼筋混凝土造,87年2月27日,八層,
RPQPMLSKQHPFFCB09DA,4,62.00,見其他登記事項,鋼筋混凝土造,105年12月9日,十二層,三層
RPQPMLSKQHPFFCB09DA,4,60.52,見其他登記事項,鋼筋混凝土造,105年12月9日,十二層,
RPOQMLSKQHPFFCB98DA,25,91.64,住家用,鋼筋混凝土造,84年12月29日,十四層,十三層
RPOQMLSKQHPFFCB98DA,25,39.69,共有部份,鋼筋混凝土造,84年12月29日,十四層,
RPXQMLSKQHPFFCB27DA,45,90.84,住家用,加強磚造,64年8月6日,二層,一層 二層
RPUPMLLLQHPFFCB88DA,7,180.66,住家用,鋼筋混凝土造,102年12月20日,二十層,九層
RPUPMLLLQHPFFCB88DA,7,157.46,見其他登記事項,鋼筋混凝土造,102年12月20日,二十層,
RPTNMLNKQHPFFCB68DA,8,137.88,住家用,鋼筋混凝土造,101年1月13日,十四層,二層
RPTNMLNKQHPFFCB68DA,8,115.68,見其他登記事項,鋼筋混凝土造,101年1月13日,十四層,
RPTRMLNJQHPFFCB98DA,47,49.50,住家用,鋼筋混凝土加強磚造,62年3月9日,一層,一層
RPUONLRJQHPFFCB66DA,15,118.15,住家用,鋼筋混凝土造,94年7月4日,十四層,三層
RPUONLRJQHPFFCB66DA,15,71.45,見其他登記事項,鋼筋混凝土造,94年7月4日,十七層,
RPTOMLTLPHPFFCB76DA,26,5.32,共有部份,鋼筋混凝土造,83年2月4日,六層,
RPTOMLTLPHPFFCB76DA,26,7.28,共有部份,鋼筋混凝土造,83年2月4日,六層,
RPTOMLTLPHPFFCB76DA,26,21.28,商業用,鋼筋混凝土造,83年2月4日,六層,六層
RPTOMLTLPHPFFCB76DA,26,24.37,商業用,鋼筋混凝土造,83年2月4日,六層,六層
RPTVMLQJQHPFFCB07DA,6,.06,見其他登記事項,鋼筋混凝土造,103年5月7日,十八層,一層
RPTVMLQJQHPFFCB07DA,6,102.69,住家用,鋼筋混凝土造,103年5月7日,十八層,十層
RPTVMLQJQHPFFCB07DA,6,33.59,見其他登記事項,鋼筋混凝土造,103年5月7日,十八層,
RPTVMLQJQHPFFCB07DA,6,15.04,見其他登記事項,鋼筋混凝土造,103年5月7日,十八層,
RPTVMLQJQHPFFCB07DA,6,.00,見其他登記事項,鋼筋混凝土造,103年5月7日,十八層,
RPTVMLQJQHPFFCB07DA,6,35.16,見其他登記事項,鋼筋混凝土造,103年5月7日,十八層,
RPSOMLKLQHPFFBB38DA,6,2.13,見其他登記事項,鋼筋混凝土造,103年8月5日,十八層,一層
RPSOMLKLQHPFFBB38DA,6,146.67,住家用,鋼筋混凝土造,103年8月5日,十八層,十三層
RPSOMLKLQHPFFBB38DA,6,136.61,見其他登記事項,鋼筋混凝土造,103年8月5日,十八層,
RPSOMLKLQHPFFBB38DA,6,.00,見其他登記事項,鋼筋混凝土造,103年8月5日,十八層,
RPVSMLTKQHPFFBB27DA,,39.66,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,八層
RPVSMLTKQHPFFBB27DA,,39.66,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,八層
