編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQTMLRLQHPFFAH27DA,,25.94,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPQTMLRLQHPFFAH27DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,50.05,住家用,鋼筋混凝土造,109年6月22日,十四層,三層
RPWSMLRLQHPFFAH77DA,,33.36,住家用,鋼筋混凝土造,109年6月22日,十四層,三層
RPWSMLRLQHPFFAH77DA,,7.08,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,4.72,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,1.70,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,1.14,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,15.79,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,10.53,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,22.44,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWSMLRLQHPFFAH77DA,,14.96,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPSTMLRLQHPFFAH47DA,,82.44,住家用,鋼筋混凝土造,109年6月22日,十四層,九層
RPSTMLRLQHPFFAH47DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPSTMLRLQHPFFAH47DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPSTMLRLQHPFFAH47DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPSTMLRLQHPFFAH47DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,41.22,住家用,鋼筋混凝土造,109年6月22日,十四層,八層
RPRTMLRLQHPFFAH37DA,,41.22,住家用,鋼筋混凝土造,109年6月22日,十四層,八層
RPRTMLRLQHPFFAH37DA,,5.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,5.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,1.42,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,1.42,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,12.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,12.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
