鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里莊敬街121~150號,34.32,住,,,1090729,土地1建物1車位1,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1020109,34.32,2,2,2,有,無,有,8500,248,一樓平面,3.0,0,,RPTNMLKMPHPFFBK76CC
苗栗市,房地(土地+建物),苗栗縣苗栗市忠孝路1~30號,17.63,住,,,1090727,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850610,82.25,3,2,2,有,無,有,10000,122,,0.0,0,含管理費、稅金或水電等費用。;,RPPNMLLMPHPFFBK09CC
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里14鄰至公路421~450號,93.16,住,,,1090730,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0720331,163.79,0,0,0,無,無,無,24000,147,,0.0,0,含增建或未登記建物。;,RPWNMLLMPHPFFBK17CC
頭份巿,房地(土地+建物),苗栗縣頭份市富強一街1~30號,28.15,住,,,1090610,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070629,161.52,3,2,2,有,有,有,17000,105,,0.0,0,,RPPNMLLMPHPFFFK86CC
頭份巿,房地(土地+建物),苗栗縣頭份市文化街1~30號,61.05,住,,,1090717,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0800827,228.04,4,4,3,有,無,有,35000,153,,0.0,0,,RPRNMLLMPHPFFFK07CC
